
Curso;Unidade Curricular;Turno;Turma;Inscritos no turno;Dia da semana;Hora início da aula;Hora fim da aula;Data da aula;Sala atribuída à aula;Lotação da sala
LP;Métodos e Áreas de Aplicação da Psicologia;L5001TP02;PA4, PA2;66;Qui;11:00:00;12:30:00;20/10/2022;Auditório 2;122
LP;Métodos e Áreas de Aplicação da Psicologia;L5001TP02;PA4, PA2;66;Qui;11:00:00;12:30:00;13/10/2022;Auditório 2;122
LP;Métodos e Áreas de Aplicação da Psicologia;L5001TP02;PA4, PA2;66;Qui;11:00:00;12:30:00;06/10/2022;Auditório 2;122
LP;Métodos e Áreas de Aplicação da Psicologia;L5001TP02;PA4, PA2;66;Qui;11:00:00;12:30:00;29/09/2022;;
LP;Métodos e Áreas de Aplicação da Psicologia;L5001TP02;PA4, PA2;66;Qui;11:00:00;12:30:00;22/09/2022;Auditório 2;122
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL05;GILA1;30;Qua;08:00:00;09:30:00;14/12/2022;C5.08;58
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL05;GILA1;30;Qua;08:00:00;09:30:00;07/12/2022;C5.08;58
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL05;GILA1;30;Qua;08:00:00;09:30:00;30/11/2022;C5.08;58
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL05;GILA1;30;Qua;08:00:00;09:30:00;23/11/2022;C5.08;58
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL05;GILA1;30;Qua;08:00:00;09:30:00;16/11/2022;C5.08;58
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL05;GILA1;30;Qua;08:00:00;09:30:00;09/11/2022;C5.08;58
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL05;GILA1;30;Qua;08:00:00;09:30:00;02/11/2022;C5.08;58
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL05;GILA1;30;Qua;08:00:00;09:30:00;26/10/2022;C5.08;58
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL05;GILA1;30;Qua;08:00:00;09:30:00;19/10/2022;C5.08;58
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL05;GILA1;30;Qua;08:00:00;09:30:00;12/10/2022;C5.08;58
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL05;GILA1;30;Qua;08:00:00;09:30:00;28/09/2022;C5.08;58
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL05;GILA1;30;Qua;08:00:00;09:30:00;21/09/2022;C5.08;58
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL05;GILA1;30;Ter;09:30:00;11:00:00;13/12/2022;C5.08;58
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL05;GILA1;30;Ter;09:30:00;11:00:00;06/12/2022;C5.08;58
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL05;GILA1;30;Ter;09:30:00;11:00:00;29/11/2022;C5.08;58
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL05;GILA1;30;Ter;09:30:00;11:00:00;22/11/2022;C5.08;58
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL05;GILA1;30;Ter;09:30:00;11:00:00;15/11/2022;C5.08;58
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL05;GILA1;30;Ter;09:30:00;11:00:00;08/11/2022;C5.08;58
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL05;GILA1;30;Ter;09:30:00;11:00:00;25/10/2022;C5.08;58
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL05;GILA1;30;Ter;09:30:00;11:00:00;18/10/2022;C5.08;58
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL05;GILA1;30;Ter;09:30:00;11:00:00;11/10/2022;C5.08;58
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL05;GILA1;30;Ter;09:30:00;11:00:00;04/10/2022;C5.08;58
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL05;GILA1;30;Ter;09:30:00;11:00:00;27/09/2022;C5.08;58
LFC, LG, LGM, LGIL;Gestão do Marketing;L1805PL05;GILA1;30;Ter;09:30:00;11:00:00;20/09/2022;C5.08;58
MEPP;Estado, Economia e Políticas Públicas;M6800TP01;MEPP-A1;41;Ter;18:00:00;20:00:00;29/11/2022;AA3.29;50
MEPP;Estado, Economia e Políticas Públicas;M6800TP01;MEPP-A1;41;Ter;18:00:00;20:00:00;22/11/2022;AA3.29;50
MEPP;Estado, Economia e Políticas Públicas;M6800TP01;MEPP-A1;41;Ter;18:00:00;20:00:00;15/11/2022;AA3.29;50
MEPP;Estado, Economia e Políticas Públicas;M6800TP01;MEPP-A1;41;Ter;18:00:00;20:00:00;08/11/2022;AA3.29;50
MEPP;Estado, Economia e Políticas Públicas;M6800TP01;MEPP-A1;41;Ter;18:00:00;20:00:00;25/10/2022;AA3.29;50
MEPP;Estado, Economia e Políticas Públicas;M6800TP01;MEPP-A1;41;Ter;18:00:00;20:00:00;18/10/2022;AA3.29;50
MEPP;Estado, Economia e Políticas Públicas;M6800TP01;MEPP-A1;41;Ter;18:00:00;20:00:00;11/10/2022;AA3.29;50
MEPP;Estado, Economia e Políticas Públicas;M6800TP01;MEPP-A1;41;Ter;18:00:00;20:00:00;04/10/2022;;
MEPP;Estado, Economia e Políticas Públicas;M6800TP01;MEPP-A1;41;Ter;18:00:00;20:00:00;27/09/2022;;
MEPP;Estado, Economia e Políticas Públicas;M6800TP01;MEPP-A1;41;Ter;18:00:00;20:00:00;20/09/2022;AA3.29;50
MMA;Dissertação em Mercados da Arte (54ects);DMAS01;MMAB1;0;Qua;20:30:00;21:30:00;19/10/2022;C4.05;30
MMA;Dissertação em Mercados da Arte (54ects);DMAS01;MMAB1;0;Qua;20:30:00;22:30:00;12/10/2022;C4.05;30
MCD;Reconhecimento de Padrões;03676T01;MCDA1;37;Qui;18:00:00;19:30:00;15/12/2022;0S08;44
MCD;Reconhecimento de Padrões;03676T01;MCDA1;37;Qui;18:00:00;19:30:00;24/11/2022;0S08;44
MCD;Reconhecimento de Padrões;03676T01;MCDA1;37;Qui;18:00:00;19:30:00;17/11/2022;D1.07;27
MCD;Reconhecimento de Padrões;03676T01;MCDA1;37;Qua;20:00:00;21:00:00;14/12/2022;0S08;44
MCD;Reconhecimento de Padrões;03676T01;MCDA1;37;Qui;19:30:00;21:00:00;15/12/2022;0S08;44
MCD;Reconhecimento de Padrões;03676T01;MCDA1;37;Qui;19:30:00;21:00:00;24/11/2022;0S08;44
MCD;Reconhecimento de Padrões;03676T01;MCDA1;37;Qui;19:30:00;21:00:00;17/11/2022;D1.07;27
LE, LPES;Economia e Políticas de Desenvolvimento;L0247TP03;EC2, EC3.1;35;Qua;09:30:00;11:00:00;07/12/2022;2,00E+05;50
LE, LPES;Economia e Políticas de Desenvolvimento;L0247TP03;EC2, EC3.1;35;Qua;09:30:00;11:00:00;30/11/2022;2,00E+05;50
LE, LPES;Economia e Políticas de Desenvolvimento;L0247TP03;EC2, EC3.1;35;Qua;09:30:00;11:00:00;23/11/2022;2,00E+05;50
LE, LPES;Economia e Políticas de Desenvolvimento;L0247TP03;EC2, EC3.1;35;Qua;09:30:00;11:00:00;16/11/2022;2,00E+05;50
LE, LPES;Economia e Políticas de Desenvolvimento;L0247TP03;EC2, EC3.1;35;Qua;09:30:00;11:00:00;09/11/2022;2,00E+05;50
LE, LPES;Economia e Políticas de Desenvolvimento;L0247TP03;EC2, EC3.1;35;Qua;09:30:00;11:00:00;02/11/2022;2,00E+05;50
LE, LPES;Economia e Políticas de Desenvolvimento;L0247TP03;EC2, EC3.1;35;Qua;09:30:00;11:00:00;26/10/2022;2,00E+05;50
LE, LPES;Economia e Políticas de Desenvolvimento;L0247TP03;EC2, EC3.1;35;Qua;09:30:00;11:00:00;19/10/2022;2,00E+05;50
LE, LPES;Economia e Políticas de Desenvolvimento;L0247TP03;EC2, EC3.1;35;Qua;09:30:00;11:00:00;12/10/2022;2,00E+05;50
LE, LPES;Economia e Políticas de Desenvolvimento;L0247TP03;EC2, EC3.1;35;Qua;09:30:00;11:00:00;28/09/2022;2,00E+05;50
LE, LPES;Economia e Políticas de Desenvolvimento;L0247TP03;EC2, EC3.1;35;Qua;09:30:00;11:00:00;21/09/2022;2,00E+05;50
LE, LPES;Economia e Políticas de Desenvolvimento;L0247TP03;EC2, EC3.1;35;Qua;09:30:00;11:00:00;14/09/2022;2,00E+05;50
LE, LPES;Economia e Políticas de Desenvolvimento;L0247TP03;EC2, EC3.1;35;Sex;09:30:00;11:00:00;02/12/2022;AA3.29;50
LE, LPES;Economia e Políticas de Desenvolvimento;L0247TP03;EC2, EC3.1;35;Sex;09:30:00;11:00:00;25/11/2022;AA3.29;50
LE, LPES;Economia e Políticas de Desenvolvimento;L0247TP03;EC2, EC3.1;35;Sex;09:30:00;11:00:00;18/11/2022;AA3.29;50
LE, LPES;Economia e Políticas de Desenvolvimento;L0247TP03;EC2, EC3.1;35;Sex;09:30:00;11:00:00;11/11/2022;AA3.29;50
LE, LPES;Economia e Políticas de Desenvolvimento;L0247TP03;EC2, EC3.1;35;Sex;09:30:00;11:00:00;04/11/2022;AA3.29;50
LE, LPES;Economia e Políticas de Desenvolvimento;L0247TP03;EC2, EC3.1;35;Sex;09:30:00;11:00:00;28/10/2022;AA3.29;50
LE, LPES;Economia e Políticas de Desenvolvimento;L0247TP03;EC2, EC3.1;35;Sex;09:30:00;11:00:00;21/10/2022;AA3.29;50
LE, LPES;Economia e Políticas de Desenvolvimento;L0247TP03;EC2, EC3.1;35;Sex;09:30:00;11:00:00;14/10/2022;AA3.29;50
LE, LPES;Economia e Políticas de Desenvolvimento;L0247TP03;EC2, EC3.1;35;Sex;09:30:00;11:00:00;07/10/2022;AA3.29;50
LE, LPES;Economia e Políticas de Desenvolvimento;L0247TP03;EC2, EC3.1;35;Sex;09:30:00;11:00:00;30/09/2022;AA3.29;50
LE, LPES;Economia e Políticas de Desenvolvimento;L0247TP03;EC2, EC3.1;35;Sex;09:30:00;11:00:00;23/09/2022;AA3.29;50
LE, LPES;Economia e Políticas de Desenvolvimento;L0247TP03;EC2, EC3.1;35;Sex;09:30:00;11:00:00;16/09/2022;AA3.29;50
MMF;Investimentos Financeiros (Mf);M7600TP01;MMFA1;25;Sáb;09:00:00;11:00:00;10/09/2022;C4.06;68
MMF;Investimentos Financeiros (Mf);M7600TP01;MMFA1;25;Sex;17:30:00;19:30:00;09/09/2022;C4.06;68
MMF;Investimentos Financeiros (Mf);M7600TP01;MMFA1;25;Sáb;11:00:00;13:00:00;08/10/2022;C4.06;68
MMF;Investimentos Financeiros (Mf);M7600TP01;MMFA1;25;Sáb;11:00:00;13:00:00;24/09/2022;C4.06;68
MMF;Investimentos Financeiros (Mf);M7600TP01;MMFA1;25;Sáb;11:00:00;13:00:00;03/09/2022;C4.06;68
MMF;Investimentos Financeiros (Mf);M7600TP01;MMFA1;25;Sáb;11:00:00;13:00:00;01/10/2022;C4.06;68
MMF;Investimentos Financeiros (Mf);M7600TP01;MMFA1;25;Sex;19:30:00;21:30:00;09/12/2022;C4.06;68
MMF;Investimentos Financeiros (Mf);M7600TP01;MMFA1;25;Sex;17:30:00;19:30:00;09/12/2022;C4.06;68
MMF;Investimentos Financeiros (Mf);M7600TP01;MMFA1;25;Sex;19:30:00;21:30:00;18/11/2022;C4.06;68
MMF;Investimentos Financeiros (Mf);M7600TP01;MMFA1;25;Sex;19:30:00;21:30:00;23/09/2022;C4.06;68
MMF;Investimentos Financeiros (Mf);M7600TP01;MMFA1;25;Sex;19:30:00;21:30:00;16/09/2022;C4.06;68
MMF;Investimentos Financeiros (Mf);M7600TP01;MMFA1;25;Sex;19:30:00;21:30:00;02/09/2022;C4.06;68
MMF;Investimentos Financeiros (Mf);M7600TP01;MMFA1;25;Sáb;09:00:00;11:00:00;26/11/2022;C4.06;68
MMF;Investimentos Financeiros (Mf);M7600TP01;MMFA1;25;Sáb;09:00:00;11:00:00;29/10/2022;C4.06;68
MMF;Investimentos Financeiros (Mf);M7600TP01;MMFA1;25;Sex;17:30:00;19:30:00;25/11/2022;C4.06;68
MMF;Investimentos Financeiros (Mf);M7600TP01;MMFA1;25;Sex;17:30:00;19:30:00;30/09/2022;C4.06;68
LGRH;Comunicação Organizacional;02430TP02;GRHC2;29;Sex;09:30:00;11:00:00;18/11/2022;C4.08;58
LGRH;Comunicação Organizacional;02430TP02;GRHC2;29;Sex;09:30:00;11:00:00;11/11/2022;C4.08;58
LGRH;Comunicação Organizacional;02430TP02;GRHC2;29;Sex;09:30:00;11:00:00;04/11/2022;C4.08;58
LGRH;Comunicação Organizacional;02430TP02;GRHC2;29;Sex;09:30:00;11:00:00;28/10/2022;C4.08;58
LGRH;Comunicação Organizacional;02430TP02;GRHC2;29;Sex;09:30:00;11:00:00;21/10/2022;C4.08;58
LGRH;Comunicação Organizacional;02430TP02;GRHC2;29;Sex;09:30:00;11:00:00;14/10/2022;C4.08;58
LGRH;Comunicação Organizacional;02430TP02;GRHC2;29;Sex;09:30:00;11:00:00;07/10/2022;;
LGRH;Comunicação Organizacional;02430TP02;GRHC2;29;Sex;09:30:00;11:00:00;30/09/2022;C4.08;58
LGRH;Comunicação Organizacional;02430TP02;GRHC2;29;Sex;09:30:00;11:00:00;23/09/2022;C4.08;58
LGRH;Comunicação Organizacional;02430TP02;GRHC2;29;Sex;09:30:00;11:00:00;16/09/2022;C4.08;58
LGRH;Comunicação Organizacional;02430TP02;GRHC2;29;Sex;08:00:00;09:30:00;18/11/2022;C4.08;58
LGRH;Comunicação Organizacional;02430TP02;GRHC2;29;Sex;08:00:00;09:30:00;11/11/2022;C4.08;58
LGRH;Comunicação Organizacional;02430TP02;GRHC2;29;Sex;08:00:00;09:30:00;04/11/2022;C4.08;58
LGRH;Comunicação Organizacional;02430TP02;GRHC2;29;Sex;08:00:00;09:30:00;28/10/2022;C4.08;58
LGRH;Comunicação Organizacional;02430TP02;GRHC2;29;Sex;08:00:00;09:30:00;21/10/2022;C4.08;58
LGRH;Comunicação Organizacional;02430TP02;GRHC2;29;Sex;08:00:00;09:30:00;14/10/2022;C4.08;58
LGRH;Comunicação Organizacional;02430TP02;GRHC2;29;Sex;08:00:00;09:30:00;07/10/2022;;
LGRH;Comunicação Organizacional;02430TP02;GRHC2;29;Sex;08:00:00;09:30:00;30/09/2022;C4.08;58
LGRH;Comunicação Organizacional;02430TP02;GRHC2;29;Sex;08:00:00;09:30:00;23/09/2022;C4.08;58
LGRH;Comunicação Organizacional;02430TP02;GRHC2;29;Sex;08:00:00;09:30:00;16/09/2022;C4.08;58
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL07;ET-B8, ET-B7, ET-B6, ET-B5;35;Sex;13:00:00;14:30:00;09/12/2022;D1.12;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL07;ET-B8, ET-B7, ET-B6, ET-B5;35;Sex;13:00:00;14:30:00;02/12/2022;D1.12;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL07;ET-B8, ET-B7, ET-B6, ET-B5;35;Sex;13:00:00;14:30:00;25/11/2022;D1.12;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL07;ET-B8, ET-B7, ET-B6, ET-B5;35;Sex;13:00:00;14:30:00;18/11/2022;D1.12;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL07;ET-B8, ET-B7, ET-B6, ET-B5;35;Sex;13:00:00;14:30:00;11/11/2022;D1.12;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL07;ET-B8, ET-B7, ET-B6, ET-B5;35;Sex;13:00:00;14:30:00;28/10/2022;D1.12;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL07;ET-B8, ET-B7, ET-B6, ET-B5;35;Sex;13:00:00;14:30:00;21/10/2022;D1.12;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL07;ET-B8, ET-B7, ET-B6, ET-B5;35;Sex;13:00:00;14:30:00;14/10/2022;D1.12;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL07;ET-B8, ET-B7, ET-B6, ET-B5;35;Sex;13:00:00;14:30:00;07/10/2022;D1.12;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL07;ET-B8, ET-B7, ET-B6, ET-B5;35;Sex;13:00:00;14:30:00;30/09/2022;D1.12;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL07;ET-B8, ET-B7, ET-B6, ET-B5;35;Sex;13:00:00;14:30:00;23/09/2022;D1.12;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL07;ET-B8, ET-B7, ET-B6, ET-B5;35;Sex;13:00:00;14:30:00;16/09/2022;D1.12;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL07;ET-B8, ET-B7, ET-B6, ET-B5;35;Sex;14:30:00;16:00:00;09/12/2022;D1.12;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL07;ET-B8, ET-B7, ET-B6, ET-B5;35;Sex;14:30:00;16:00:00;02/12/2022;D1.12;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL07;ET-B8, ET-B7, ET-B6, ET-B5;35;Sex;14:30:00;16:00:00;25/11/2022;D1.12;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL07;ET-B8, ET-B7, ET-B6, ET-B5;35;Sex;14:30:00;16:00:00;18/11/2022;D1.12;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL07;ET-B8, ET-B7, ET-B6, ET-B5;35;Sex;14:30:00;16:00:00;11/11/2022;D1.12;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL07;ET-B8, ET-B7, ET-B6, ET-B5;35;Sex;14:30:00;16:00:00;28/10/2022;D1.12;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL07;ET-B8, ET-B7, ET-B6, ET-B5;35;Sex;14:30:00;16:00:00;21/10/2022;D1.12;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL07;ET-B8, ET-B7, ET-B6, ET-B5;35;Sex;14:30:00;16:00:00;14/10/2022;D1.12;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL07;ET-B8, ET-B7, ET-B6, ET-B5;35;Sex;14:30:00;16:00:00;07/10/2022;D1.12;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL07;ET-B8, ET-B7, ET-B6, ET-B5;35;Sex;14:30:00;16:00:00;30/09/2022;D1.12;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL07;ET-B8, ET-B7, ET-B6, ET-B5;35;Sex;14:30:00;16:00:00;23/09/2022;D1.12;27
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Bases de Dados;03724PL07;ET-B8, ET-B7, ET-B6, ET-B5;35;Sex;14:30:00;16:00:00;16/09/2022;D1.12;27
LE;Informática para Economistas;04041PL03;EA2;32;Sex;09:30:00;11:00:00;09/12/2022;Auditório 4;250
LE;Informática para Economistas;04041PL03;EA2;32;Sex;09:30:00;11:00:00;02/12/2022;Auditório 4;250
LE;Informática para Economistas;04041PL03;EA2;32;Sex;09:30:00;11:00:00;25/11/2022;Auditório 4;250
LE;Informática para Economistas;04041PL03;EA2;32;Sex;09:30:00;11:00:00;18/11/2022;Auditório 4;250
LE;Informática para Economistas;04041PL03;EA2;32;Sex;09:30:00;11:00:00;11/11/2022;Auditório 4;250
LE;Informática para Economistas;04041PL03;EA2;32;Sex;09:30:00;11:00:00;04/11/2022;Auditório 4;250
LE;Informática para Economistas;04041PL03;EA2;32;Sex;09:30:00;11:00:00;28/10/2022;Auditório 4;250
LE;Informática para Economistas;04041PL03;EA2;32;Sex;09:30:00;11:00:00;21/10/2022;Auditório 4;250
LE;Informática para Economistas;04041PL03;EA2;32;Sex;09:30:00;11:00:00;14/10/2022;Auditório 4;250
LE;Informática para Economistas;04041PL03;EA2;32;Sex;09:30:00;11:00:00;07/10/2022;Auditório 4;250
LE;Informática para Economistas;04041PL03;EA2;32;Sex;09:30:00;11:00:00;30/09/2022;Auditório 4;250
LE;Informática para Economistas;04041PL03;EA2;32;Sex;09:30:00;11:00:00;23/09/2022;Auditório 4;250
LE;Informática para Economistas;04041PL03;EA2;32;Ter;11:00:00;12:30:00;13/12/2022;C6.02;40
LE;Informática para Economistas;04041PL03;EA2;32;Ter;11:00:00;12:30:00;06/12/2022;C6.02;40
LE;Informática para Economistas;04041PL03;EA2;32;Ter;11:00:00;12:30:00;29/11/2022;C6.02;40
LE;Informática para Economistas;04041PL03;EA2;32;Ter;11:00:00;12:30:00;22/11/2022;C6.02;40
LE;Informática para Economistas;04041PL03;EA2;32;Ter;11:00:00;12:30:00;15/11/2022;C6.02;40
LE;Informática para Economistas;04041PL03;EA2;32;Ter;11:00:00;12:30:00;08/11/2022;C6.02;40
LE;Informática para Economistas;04041PL03;EA2;32;Ter;11:00:00;12:30:00;25/10/2022;C6.02;40
LE;Informática para Economistas;04041PL03;EA2;32;Ter;11:00:00;12:30:00;18/10/2022;C6.02;40
LE;Informática para Economistas;04041PL03;EA2;32;Ter;11:00:00;12:30:00;11/10/2022;C6.02;40
LE;Informática para Economistas;04041PL03;EA2;32;Ter;11:00:00;12:30:00;04/10/2022;C6.02;40
LE;Informática para Economistas;04041PL03;EA2;32;Ter;11:00:00;12:30:00;27/09/2022;C6.02;40
LE;Informática para Economistas;04041PL03;EA2;32;Ter;11:00:00;12:30:00;20/09/2022;C6.02;40
LIGE, LIGE-PL;Visualização e Interação Pessoa-Máquina;03738T03;IGE-PL-C2, IGE-PL-C1;35;Qua;19:30:00;21:00:00;07/12/2022;C4.08;58
LIGE, LIGE-PL;Visualização e Interação Pessoa-Máquina;03738T03;IGE-PL-C2, IGE-PL-C1;35;Qua;19:30:00;21:00:00;30/11/2022;C4.08;58
LIGE, LIGE-PL;Visualização e Interação Pessoa-Máquina;03738T03;IGE-PL-C2, IGE-PL-C1;35;Qua;19:30:00;21:00:00;23/11/2022;C4.08;58
LIGE, LIGE-PL;Visualização e Interação Pessoa-Máquina;03738T03;IGE-PL-C2, IGE-PL-C1;35;Qua;19:30:00;21:00:00;16/11/2022;C4.08;58
LIGE, LIGE-PL;Visualização e Interação Pessoa-Máquina;03738T03;IGE-PL-C2, IGE-PL-C1;35;Qua;19:30:00;21:00:00;09/11/2022;C4.08;58
LIGE, LIGE-PL;Visualização e Interação Pessoa-Máquina;03738T03;IGE-PL-C2, IGE-PL-C1;35;Qua;19:30:00;21:00:00;02/11/2022;C4.08;58
LIGE, LIGE-PL;Visualização e Interação Pessoa-Máquina;03738T03;IGE-PL-C2, IGE-PL-C1;35;Qua;19:30:00;21:00:00;26/10/2022;C4.08;58
LIGE, LIGE-PL;Visualização e Interação Pessoa-Máquina;03738T03;IGE-PL-C2, IGE-PL-C1;35;Qua;19:30:00;21:00:00;19/10/2022;C4.08;58
LIGE, LIGE-PL;Visualização e Interação Pessoa-Máquina;03738T03;IGE-PL-C2, IGE-PL-C1;35;Qua;19:30:00;21:00:00;12/10/2022;C4.08;58
LIGE, LIGE-PL;Visualização e Interação Pessoa-Máquina;03738T03;IGE-PL-C2, IGE-PL-C1;35;Qua;19:30:00;21:00:00;28/09/2022;C4.08;58
LIGE, LIGE-PL;Visualização e Interação Pessoa-Máquina;03738T03;IGE-PL-C2, IGE-PL-C1;35;Qua;19:30:00;21:00:00;21/09/2022;;
LIGE, LIGE-PL;Visualização e Interação Pessoa-Máquina;03738T03;IGE-PL-C2, IGE-PL-C1;35;Qua;19:30:00;21:00:00;14/09/2022;;
LP;Psicometria;L5239TP04;PC3, PC1;51;Qui;11:00:00;12:30:00;27/10/2022;C6.07;56
LP;Psicometria;L5239TP04;PC3, PC1;51;Qui;11:00:00;12:30:00;20/10/2022;C6.07;56
LP;Psicometria;L5239TP04;PC3, PC1;51;Qui;11:00:00;12:30:00;13/10/2022;C6.07;56
LP;Psicometria;L5239TP04;PC3, PC1;51;Qui;11:00:00;12:30:00;06/10/2022;C6.07;56
LP;Psicometria;L5239TP04;PC3, PC1;51;Qui;11:00:00;12:30:00;29/09/2022;C6.07;56
LP;Psicometria;L5239TP04;PC3, PC1;51;Qui;11:00:00;12:30:00;22/09/2022;C6.07;56
LP;Psicometria;L5239TP04;PC3, PC1;51;Qui;09:30:00;11:00:00;27/10/2022;C6.07;56
LP;Psicometria;L5239TP04;PC3, PC1;51;Qui;09:30:00;11:00:00;20/10/2022;C6.07;56
LP;Psicometria;L5239TP04;PC3, PC1;51;Qui;09:30:00;11:00:00;13/10/2022;C6.07;56
LP;Psicometria;L5239TP04;PC3, PC1;51;Qui;09:30:00;11:00:00;06/10/2022;C6.07;56
LP;Psicometria;L5239TP04;PC3, PC1;51;Qui;09:30:00;11:00:00;29/09/2022;C6.07;56
LP;Psicometria;L5239TP04;PC3, PC1;51;Qui;09:30:00;11:00:00;22/09/2022;C6.07;56
CT;Organização Pessoal e Gestão do Tempo;00676TP02;CI-CT-02;31;Sex;11:00:00;12:30:00;04/11/2022;1,00E+07;50
CT;Organização Pessoal e Gestão do Tempo;00676TP02;CI-CT-02;31;Sex;11:00:00;12:30:00;28/10/2022;1,00E+07;50
CT;Organização Pessoal e Gestão do Tempo;00676TP02;CI-CT-02;31;Sex;11:00:00;12:30:00;21/10/2022;1,00E+07;50
CT;Organização Pessoal e Gestão do Tempo;00676TP02;CI-CT-02;31;Sex;11:00:00;12:30:00;14/10/2022;1,00E+07;50
CT;Organização Pessoal e Gestão do Tempo;00676TP02;CI-CT-02;31;Sex;11:00:00;12:30:00;07/10/2022;1,00E+07;50
DCCo;Seminário de Projecto em Ciências da Comunicação;01703PL01;DCCo-A1;25;Qui;18:00:00;20:00:00;03/11/2022;AA3.40;30
DCCo;Seminário de Projecto em Ciências da Comunicação;01703PL01;DCCo-A1;25;Qui;18:00:00;20:00:00;27/10/2022;AA3.40;30
DCCo;Seminário de Projecto em Ciências da Comunicação;01703PL01;DCCo-A1;25;Qui;18:00:00;20:00:00;20/10/2022;AA3.40;30
DCCo;Seminário de Projecto em Ciências da Comunicação;01703PL01;DCCo-A1;25;Qui;18:00:00;19:00:00;06/10/2022;AA3.40;30
CT;Gestão de Stress;03562TP03;CI-CT-03;26;Seg;14:00:00;16:00:00;05/12/2022;1,00E+04;50
CT;Gestão de Stress;03562TP03;CI-CT-03;26;Seg;14:00:00;16:00:00;28/11/2022;1,00E+04;50
CT;Gestão de Stress;03562TP03;CI-CT-03;26;Seg;14:00:00;16:00:00;21/11/2022;1,00E+04;50
CT;Gestão de Stress;03562TP03;CI-CT-03;26;Seg;14:00:00;16:00:00;14/11/2022;1,00E+04;50
CT;Gestão de Stress;03562TP03;CI-CT-03;26;Seg;14:00:00;16:00:00;07/11/2022;1,00E+04;50
CT;Gestão de Stress;03562TP03;CI-CT-03;26;Seg;14:00:00;16:00:00;31/10/2022;1,00E+04;50
LDSA, LMATD, LTDA, LTDG, LTDIA, LTDSAU, LTDSEG;Trabalho e Emprego na Sociedade Digital;04399T02;LMATD-A1;0;Qua;14:00:00;17:00:00;02/11/2022;;
LDSA, LMATD, LTDA, LTDG, LTDIA, LTDSAU, LTDSEG;Trabalho e Emprego na Sociedade Digital;04399T02;LMATD-A1;0;Qua;14:00:00;17:00:00;26/10/2022;;
